method,split,key,source_session,source_event_id,event_id,camera,chain_translation_mm,chain_rotation_deg,corner_count,pixel_sse,reprojection_rmse_px,pixel_failure
park,train,cam1-3_02:16,cam1-3_02,16,86,3,25.991225253114646,1.538202666526111,19,15233.867232282622,28.315763911814418,
park,train,cam1-3_02:17,cam1-3_02,17,87,3,21.604481639787142,1.412401877362028,38,10815.566910540083,16.870690023123476,
park,train,cam1-3_02:19,cam1-3_02,19,89,3,23.829043857175048,1.6098041816860191,23,9765.461564058663,20.605467366547522,
park,train,cam1-3_02:20,cam1-3_02,20,90,3,23.829793609428265,1.7599888195787368,34,9084.709526268123,16.34617199860218,
park,train,cam1-3_02:21,cam1-3_02,21,91,3,22.530945755452574,1.851853496237225,12,2928.7832429982955,15.622588461898943,
park,train,cam1-3_02:23,cam1-3_02,23,93,3,21.137293589285754,1.573710038075896,26,6475.072489499286,15.781040827401924,
park,train,cam1-3_02:24,cam1-3_02,24,94,3,24.7476200336599,1.5191995761876134,38,20915.53206368765,23.460791515166235,
park,train,cam1-3_02:25,cam1-3_02,25,95,3,19.674259647700094,1.5945358004059673,33,6964.385564529439,14.527284219836906,
park,train,cam1-3_02:27,cam1-3_02,27,97,3,17.533832169500215,1.5624628759720343,30,3612.8328637572286,10.973958361741717,
park,train,cam1-3_02:28,cam1-3_02,28,98,3,18.09020389087287,1.5064323932064418,34,5494.093429887373,12.711844210498395,
park,train,cam1-3_02:29,cam1-3_02,29,99,3,16.797389476243943,1.2357020221137627,31,7284.929465141876,15.329635503885799,
park,train,cam1-3_02:31,cam1-3_02,31,101,3,26.741351321327986,0.9311800914768665,29,24758.342861718644,29.21876042457857,
park,train,cam1-3_02:32,cam1-3_02,32,102,3,23.677509301596295,1.319411832908093,35,15822.54329815834,21.26200050939861,
park,train,cam1-3_02:33,cam1-3_02,33,103,3,27.802362621450488,1.750158831647459,36,27140.4065212293,27.457242781190875,
park,train,cam1-3_02:35,cam1-3_02,35,105,3,16.185610411575627,2.6760021347855,33,20578.44385266715,24.971768212455046,
park,train,cam1-3_02:36,cam1-3_02,36,106,3,26.08187128223638,2.008755831934083,28,32103.885844912762,33.86100045190672,
park,train,cam1-3_02:37,cam1-3_02,37,107,3,18.5436149885519,2.5877027775658217,27,30543.857677496235,33.63411940359694,
park,train,cam1-3_02:39,cam1-3_02,39,109,3,34.145601802352736,2.7557086908463138,29,45771.321645984324,39.72809378850721,
park,train,cam1-3_02:40,cam1-3_02,40,110,3,22.322095409781536,4.414029541633236,22,33914.741085968504,39.26294869557425,
park,train,cam1-3_02:41,cam1-3_02,41,111,3,27.608171266434447,6.511216208599741,19,35881.55093905844,43.456906021978554,
park,train,cam1-3_02:43,cam1-3_02,43,113,3,25.87675305227876,6.738216946429291,22,36832.48503743369,40.91703637041538,
park,train,cam1-3_02:44,cam1-3_02,44,114,3,32.70039601902599,2.4752288409140375,24,25087.149705690805,32.331067170815494,
park,train,cam1-3_02:45,cam1-3_02,45,115,3,33.866278712402114,2.280928043502785,37,67762.77061764832,42.795165999320695,
horaud,heldout,cam0-1_02:3,cam0-1_02,3,3,0,1.3277471382356236,0.31724309344213303,20,58.48905478685165,1.7101031370483426,
horaud,heldout,cam0-1_02:7,cam0-1_02,7,7,0,1.128547922946367,0.10100245851794167,32,53.29108774015059,1.290483045948185,
horaud,heldout,cam0-1_02:11,cam0-1_02,11,11,0,1.1057361789232483,0.3239104894905168,16,34.08539010669551,1.4595673611274231,
horaud,heldout,cam0-1_02:20,cam0-1_02,20,20,0,1.8320979968634463,0.42593746253405806,25,138.60161884573324,2.354583775071367,
horaud,heldout,cam0-1_02:24,cam0-1_02,24,24,0,1.1666710881841096,0.3474027868909407,32,95.1976820920176,1.7247978331896032,
horaud,heldout,cam0-1_02:28,cam0-1_02,28,28,0,1.373151490762658,0.38982927441787174,25,197.01600925987282,2.8072478284602718,
horaud,heldout,cam0-3_01:2,cam0-3_01,2,32,0,0.7893938912506058,0.05031672678366222,32,142.55735685002645,2.110667525112216,
horaud,heldout,cam0-3_01:6,cam0-3_01,6,36,0,0.6164236937990373,0.1511595382867969,32,109.0861649122121,1.8463322164514782,
horaud,heldout,cam0-3_01:10,cam0-3_01,10,40,0,2.474024381824792,0.1937358175139943,35,69.03790987417483,1.4044613596289182,
horaud,heldout,cam0-3_01:14,cam0-3_01,14,44,0,0.9496513873513482,0.23759315534866532,32,32.80655263027606,1.0125239600602678,
horaud,heldout,cam0-3_01:18,cam0-3_01,18,48,0,0.9595740723933464,0.1555217474050203,26,18.639729117902444,0.8467069495290938,
horaud,heldout,cam0-3_01:22,cam0-3_01,22,52,0,1.0144259759343177,0.419629825577837,18,49.063960771648986,1.6509923071973849,
horaud,heldout,cam0-3_01:26,cam0-3_01,26,56,0,1.7709333458176997,0.30956804291410506,9,44.48189173415552,2.2231582073496634,
horaud,heldout,cam0-3_01:30,cam0-3_01,30,60,0,1.1567558808382867,1.1007066686738305,6,45.461208959275055,2.7526111530470803,
horaud,heldout,cam0-3_01:38,cam0-3_01,38,68,0,0.6926858706841874,0.12814925139777483,20,46.78903769505763,1.5295266865121646,
horaud,heldout,cam0-1_02:3,cam0-1_02,3,3,1,6.659548793535489,0.4215092227439229,40,5268.098658522473,11.476169503064245,
horaud,heldout,cam0-1_02:7,cam0-1_02,7,7,1,5.359034123045657,1.2739271965535541,23,1795.9866249807515,8.836649534702794,
horaud,heldout,cam0-1_02:11,cam0-1_02,11,11,1,7.3241818502689044,0.35179521484409904,36,6384.5701109937545,13.31725083302956,
horaud,heldout,cam0-1_02:15,cam0-1_02,15,15,1,6.505412045970146,0.29699400355739436,40,6126.515752688783,12.37589971748396,
horaud,heldout,cam0-1_02:20,cam0-1_02,20,20,1,6.031963635688206,1.0305458618966366,31,3063.7853454971523,9.941417672475984,
horaud,heldout,cam0-1_02:24,cam0-1_02,24,24,1,5.347261284608282,1.539689389736135,15,936.4457519323797,7.901247799904265,
horaud,heldout,cam0-1_02:28,cam0-1_02,28,28,1,6.835278427288143,0.5511584727577975,33,2716.2853343122943,9.072578288300534,
horaud,heldout,cam1-3_02:2,cam1-3_02,2,72,1,4.161963339798219,0.1956220132167384,34,132.86046193689674,1.9767803735374463,
horaud,heldout,cam1-3_02:6,cam1-3_02,6,76,1,5.786598618290807,0.5484217385498233,36,164.00267819760325,2.134392173414582,
horaud,heldout,cam1-3_02:10,cam1-3_02,10,80,1,4.370800940744016,0.523736151187362,30,39.10856928000889,1.1417613480935045,
horaud,heldout,cam1-3_02:14,cam1-3_02,14,84,1,2.374861337036956,0.8749253549075565,38,18.859377262089637,0.7044852032753689,
horaud,heldout,cam1-3_02:18,cam1-3_02,18,88,1,4.433349680751922,0.5276299599523814,38,24.64948564247852,0.8054009404030184,
horaud,heldout,cam1-3_02:22,cam1-3_02,22,92,1,3.7828233233002844,0.24581267881527935,29,15.763364120991266,0.7372681195021127,
horaud,heldout,cam1-3_02:26,cam1-3_02,26,96,1,3.4819815948057924,0.27685280657713546,32,5.107878500852452,0.39952622335916715,
horaud,heldout,cam1-3_02:30,cam1-3_02,30,100,1,4.354757652191453,0.20640703654254378,4,9.3095338259394,1.5255764341667217,
horaud,heldout,cam1-3_02:34,cam1-3_02,34,104,1,2.297236482070395,0.2642231598773838,24,20.74320132596431,0.9296773931039266,
horaud,heldout,cam1-3_02:38,cam1-3_02,38,108,1,2.2840491912174588,0.41755942459352996,14,32.75049408416301,1.529483901847824,
horaud,heldout,cam1-3_02:42,cam1-3_02,42,112,1,5.659327830770719,0.46139564460473187,14,17.414579838566574,1.1153020038974253,
horaud,heldout,cam0-3_01:2,cam0-3_01,2,32,3,31.478819067459273,4.9446927061679045,17,20047.46966183569,34.34039780323537,
horaud,heldout,cam0-3_01:6,cam0-3_01,6,36,3,22.673766165125187,2.3052349796456006,21,19428.77295776451,30.416766176821838,
horaud,heldout,cam0-3_01:10,cam0-3_01,10,40,3,23.431714586953486,1.6634812122907283,25,34922.68366027678,37.375223697137535,
horaud,heldout,cam0-3_01:14,cam0-3_01,14,44,3,23.488355476541695,2.575604265387677,24,25432.97628458773,32.55314647144198,
horaud,heldout,cam0-3_01:18,cam0-3_01,18,48,3,14.927356245715913,2.132764450215,22,7630.691902333834,18.623899482231565,
horaud,heldout,cam0-3_01:22,cam0-3_01,22,52,3,19.002627077564288,4.713467261612125,10,1438.6696470869435,11.994455582005143,
horaud,heldout,cam0-3_01:30,cam0-3_01,30,60,3,27.226297254301357,5.9373904362654955,25,21891.632570772075,29.591642449024064,
horaud,heldout,cam0-3_01:34,cam0-3_01,34,64,3,42.63367333567841,12.127904335301968,25,9158.616133729902,19.14013180072687,
horaud,heldout,cam0-3_01:38,cam0-3_01,38,68,3,12.142200892873076,2.57790759829869,26,20781.84587017325,28.271925371955703,
horaud,heldout,cam1-3_02:2,cam1-3_02,2,72,3,16.553901662703367,1.4911523269729554,40,13434.901573971885,18.32682567574912,
horaud,heldout,cam1-3_02:6,cam1-3_02,6,76,3,17.019766377460638,1.604203433689589,17,5683.79199660177,18.284985799350707,
horaud,heldout,cam1-3_02:10,cam1-3_02,10,80,3,19.64917236255158,1.40678175219561,29,8246.93060326152,16.863478803433342,
horaud,heldout,cam1-3_02:14,cam1-3_02,14,84,3,22.797624726530024,1.4583433424912122,19,9548.74194057483,22.41796969605883,
horaud,heldout,cam1-3_02:18,cam1-3_02,18,88,3,22.92243875367331,1.5260294685345843,35,11280.141037849193,17.952430028788537,
horaud,heldout,cam1-3_02:22,cam1-3_02,22,92,3,26.130628584014225,1.870648492262085,36,16220.866590808182,21.226860990793,
horaud,heldout,cam1-3_02:26,cam1-3_02,26,96,3,25.35553220928637,1.8597921038109,36,11691.629475062766,18.02130642929114,
horaud,heldout,cam1-3_02:30,cam1-3_02,30,100,3,23.778880663408977,1.2569570657918583,26,16350.709530087075,25.077349211288013,
horaud,heldout,cam1-3_02:34,cam1-3_02,34,104,3,27.437959797626867,1.74765829290785,40,21406.575976107997,23.13362054246373,
horaud,heldout,cam1-3_02:38,cam1-3_02,38,108,3,25.30427411740701,3.7553181332436156,23,41635.87071541083,42.547094477721075,
horaud,heldout,cam1-3_02:42,cam1-3_02,42,112,3,39.11138005280939,10.382803906849212,7,6185.83830334994,29.726943774845886,
horaud,train,cam0-1_02:0,cam0-1_02,0,0,0,0.9374042832765574,0.08502477649220709,27,101.85334872891734,1.9422528798328915,
horaud,train,cam0-1_02:1,cam0-1_02,1,1,0,0.6574958169120583,0.20165569518505863,15,53.35057376162922,1.885922829132186,
horaud,train,cam0-1_02:5,cam0-1_02,5,5,0,0.7916338390075,0.4042626453599543,15,46.79766025081959,1.766308018642645,
horaud,train,cam0-1_02:6,cam0-1_02,6,6,0,1.006585880547085,0.3544623032812456,17,46.17446644191083,1.6480731430425908,
horaud,train,cam0-1_02:12,cam0-1_02,12,12,0,0.7149169581093995,0.07133610424410115,24,28.1305364913354,1.0826382993128292,
horaud,train,cam0-1_02:16,cam0-1_02,16,16,0,0.9591345916833381,0.18671327421643835,16,18.935246334967758,1.087866212332879,
horaud,train,cam0-1_02:19,cam0-1_02,19,19,0,1.971920196923587,0.48504150172754396,21,104.43306899128088,2.230023158018564,
horaud,train,cam0-1_02:21,cam0-1_02,21,21,0,1.0666539626935574,0.14325193004188888,18,56.30952172655923,1.768701999373163,
horaud,train,cam0-1_02:22,cam0-1_02,22,22,0,1.7497010853507142,0.18417171704146212,15,73.86778440010116,2.219125719738912,
horaud,train,cam0-1_02:23,cam0-1_02,23,23,0,1.3193441855827304,0.16004449239578222,27,108.10023777079122,2.000927912252039,
horaud,train,cam0-1_02:25,cam0-1_02,25,25,0,1.1130482164166333,0.06636266308861992,16,54.91980058817474,1.8526973678291123,
horaud,train,cam0-1_02:26,cam0-1_02,26,26,0,1.5153358848406568,0.1599780116411043,32,280.5434193594421,2.960908957563972,
horaud,train,cam0-1_02:27,cam0-1_02,27,27,0,1.1659641384790154,0.1340473844967823,16,89.5565531565588,2.365858104850104,
horaud,train,cam0-1_02:29,cam0-1_02,29,29,0,1.213365873835607,0.45046385886745915,24,169.38126990228085,2.656605524460686,
horaud,train,cam0-3_01:0,cam0-3_01,0,30,0,0.9571415491775184,0.14538186422679805,32,162.3864446239039,2.2526820446962765,
horaud,train,cam0-3_01:1,cam0-3_01,1,31,0,0.9999953558917822,0.09320657019006397,27,145.38357530612845,2.3204691041231174,
horaud,train,cam0-3_01:3,cam0-3_01,3,33,0,0.7731811818704232,0.12802930830388878,40,173.67665245538188,2.083726544291392,
horaud,train,cam0-3_01:4,cam0-3_01,4,34,0,0.2514617889825278,0.16270021214081604,36,50.85190897962994,1.188508740906832,
horaud,train,cam0-3_01:5,cam0-3_01,5,35,0,0.4543707345661128,0.11128145992046992,36,85.21594694467687,1.5385413992974435,
horaud,train,cam0-3_01:7,cam0-3_01,7,37,0,0.5465525940409046,0.1972985108389472,36,77.2485099736409,1.4648521917627892,
horaud,train,cam0-3_01:8,cam0-3_01,8,38,0,0.5861560001844521,0.16539243126007655,30,4.446957579901196,0.38500898603804024,
horaud,train,cam0-3_01:9,cam0-3_01,9,39,0,1.329712045061723,0.14075765542742338,35,73.35033276752564,1.4476614912878891,
horaud,train,cam0-3_01:11,cam0-3_01,11,41,0,2.0194813340343787,0.3530968183772156,24,23.76628789044257,0.9951190860570945,
horaud,train,cam0-3_01:12,cam0-3_01,12,42,0,0.8547661175716578,0.19476361430785233,18,42.013818728127696,1.5277765021270417,
horaud,train,cam0-3_01:13,cam0-3_01,13,43,0,0.9403572858261304,0.1307078093543096,27,12.225320913357267,0.6728964730608094,
horaud,train,cam0-3_01:15,cam0-3_01,15,45,0,0.9198331956897516,0.19286942374582686,40,52.66236661897057,1.1474141211760749,
horaud,train,cam0-3_01:16,cam0-3_01,16,46,0,0.46802267317653545,0.22720378737442276,40,42.13489863412552,1.0263393521896829,
horaud,train,cam0-3_01:17,cam0-3_01,17,47,0,0.7928911974177218,0.20988632641066102,36,30.36664677286796,0.9184323414999054,
horaud,train,cam0-3_01:19,cam0-3_01,19,49,0,0.9583179433193613,0.40129663831788953,10,9.057298289578217,0.9516983918016367,
horaud,train,cam0-3_01:20,cam0-3_01,20,50,0,0.44907142886063267,0.18444988776178145,34,113.7406174575503,1.8290194854520399,
horaud,train,cam0-3_01:21,cam0-3_01,21,51,0,0.5040135844250098,0.396428209077148,22,207.82505308646816,3.0735310836417757,
horaud,train,cam0-3_01:23,cam0-3_01,23,53,0,1.0037931766738803,0.1343999471523746,35,114.27262642369455,1.8069123342138462,
horaud,train,cam0-3_01:24,cam0-3_01,24,54,0,1.258398706726134,0.27597850631148596,37,77.34087418097768,1.4457848722348634,
horaud,train,cam0-3_01:25,cam0-3_01,25,55,0,1.987730338773046,0.22928115817326022,30,67.17167405121634,1.4963474869518816,
horaud,train,cam0-3_01:27,cam0-3_01,27,57,0,0.6976080066552848,0.7333191795850109,17,33.45561457402272,1.402846152606796,
horaud,train,cam0-3_01:28,cam0-3_01,28,58,0,0.729786891093234,0.38967370665141216,24,37.29873116363242,1.2466410062582909,
horaud,train,cam0-3_01:29,cam0-3_01,29,59,0,1.0605944491822243,0.2886837854794066,33,81.34069419292655,1.5699902932813865,
horaud,train,cam0-3_01:31,cam0-3_01,31,61,0,1.9952295561118327,0.16453716127544504,37,42.93440231730085,1.077213651890349,
horaud,train,cam0-3_01:32,cam0-3_01,32,62,0,1.349682662551826,0.3342129006123614,28,73.17307848174347,1.6165779385760646,
horaud,train,cam0-3_01:33,cam0-3_01,33,63,0,0.7821847370551096,0.2640720288663407,23,34.39051998658701,1.2228000651851578,
horaud,train,cam0-3_01:35,cam0-3_01,35,65,0,0.23170826579076578,0.2663718513335284,2,3.8885030643510627,1.394364203562158,
horaud,train,cam0-3_01:36,cam0-3_01,36,66,0,4.086847003507561,0.39156291496193096,20,15.564333877454409,0.882165910627202,
horaud,train,cam0-3_01:37,cam0-3_01,37,67,0,1.79385608439474,0.3222851154372066,27,39.7368697208622,1.2131512336009427,
horaud,train,cam0-3_01:39,cam0-3_01,39,69,0,1.0219735209710612,0.21258697878327215,33,92.6277346358997,1.6753808670188155,
horaud,train,cam0-1_02:0,cam0-1_02,0,0,1,7.115206370748504,0.38210639659446627,40,5993.472752777695,12.240785057317295,
horaud,train,cam0-1_02:1,cam0-1_02,1,1,1,7.697812176317648,0.3361405648596313,38,6998.271360926199,13.570741903589772,
horaud,train,cam0-1_02:2,cam0-1_02,2,2,1,7.839288278513878,0.37475769560251815,31,5579.686582518538,13.416031073259427,
horaud,train,cam0-1_02:4,cam0-1_02,4,4,1,7.063823352292593,0.12193894598692383,31,5287.023558654575,13.059446659540113,
horaud,train,cam0-1_02:5,cam0-1_02,5,5,1,6.455301583489677,1.0238705596210358,29,3414.966230879195,10.851610766942096,
horaud,train,cam0-1_02:6,cam0-1_02,6,6,1,4.24804525708483,1.3919895174700954,25,2493.6437293865106,9.98727936804916,
horaud,train,cam0-1_02:8,cam0-1_02,8,8,1,4.497428047748093,1.051977805260064,29,3155.9318456735114,10.431933476480152,
horaud,train,cam0-1_02:9,cam0-1_02,9,9,1,4.270816156946348,1.0019720724771843,19,1782.5011071615286,9.685858131592864,
horaud,train,cam0-1_02:10,cam0-1_02,10,10,1,4.621017853923608,1.257372624646565,10,983.6312038488873,9.917818327882838,
horaud,train,cam0-1_02:12,cam0-1_02,12,12,1,6.292022047409325,0.7467631559511021,28,4379.560943755592,12.506513936681717,
horaud,train,cam0-1_02:13,cam0-1_02,13,13,1,6.533954000043915,0.5397437423547964,32,5907.128923773629,13.58667652032409,
horaud,train,cam0-1_02:14,cam0-1_02,14,14,1,7.199652577859733,0.17404982069530162,31,5669.415569098739,13.523474893559477,
horaud,train,cam0-1_02:16,cam0-1_02,16,16,1,6.781913437412577,0.5404808486509456,22,3090.4101836264053,11.852138632535336,
horaud,train,cam0-1_02:17,cam0-1_02,17,17,1,3.9035452618522966,1.2134074124977703,26,1895.7567853107732,8.538953244511461,
horaud,train,cam0-1_02:18,cam0-1_02,18,18,1,3.853666895968046,1.576801220151736,24,1787.0830295858486,8.629124689063795,
horaud,train,cam0-1_02:19,cam0-1_02,19,19,1,6.098413427637016,1.1785662704505488,30,2919.0123628467904,9.864097125175372,
horaud,train,cam0-1_02:21,cam0-1_02,21,21,1,5.924928330286535,0.9562812924323222,25,2622.1341203846805,10.241355614145386,
horaud,train,cam0-1_02:22,cam0-1_02,22,22,1,11.6060829200015,1.1095546687031554,18,1767.1920812063952,9.908447801991981,
horaud,train,cam0-1_02:23,cam0-1_02,23,23,1,11.408231352624139,2.193391688392447,15,990.9070398930593,8.127759182345645,
horaud,train,cam0-1_02:25,cam0-1_02,25,25,1,7.814865806740323,0.7556770748526731,18,2294.4682963044406,11.290281701791248,
horaud,train,cam0-1_02:26,cam0-1_02,26,26,1,5.504659417518082,0.2850868303170733,36,2112.890877644972,7.661032128108842,
horaud,train,cam0-1_02:27,cam0-1_02,27,27,1,5.45979859962299,0.21198409250441733,40,2743.6497155643456,8.281983028786563,
horaud,train,cam0-1_02:29,cam0-1_02,29,29,1,7.028808177803889,0.7944910295644625,10,1135.2968478529801,10.655030961254782,
horaud,train,cam1-3_02:0,cam1-3_02,0,70,1,4.350689816467366,0.4143975690213939,38,452.3891104606343,3.4503589075731416,
horaud,train,cam1-3_02:1,cam1-3_02,1,71,1,4.0169603031059955,0.2921630483065803,34,186.04637677342484,2.339220438103666,
horaud,train,cam1-3_02:3,cam1-3_02,3,73,1,5.061317349309316,0.19218183134289443,30,242.7723809496188,2.8447166288262573,
horaud,train,cam1-3_02:4,cam1-3_02,4,74,1,5.958904367836143,0.4565123947867096,40,146.4266554041398,1.9132868015808542,
horaud,train,cam1-3_02:5,cam1-3_02,5,75,1,6.032401126569346,0.5181114319992826,40,179.7922199461688,2.1200956343179946,
horaud,train,cam1-3_02:7,cam1-3_02,7,77,1,5.362949075266619,0.46320835467734534,40,118.04170103851803,1.717859867964483,
horaud,train,cam1-3_02:8,cam1-3_02,8,78,1,6.569261457908499,0.6552207979133128,34,198.42989004719107,2.4158173020081817,
horaud,train,cam1-3_02:9,cam1-3_02,9,79,1,5.380589457220481,0.7047581001320948,36,115.840283068191,1.79381873130567,
horaud,train,cam1-3_02:11,cam1-3_02,11,81,1,5.032298107683745,0.5192309498185649,40,106.76328091987864,1.6337325432875989,
horaud,train,cam1-3_02:12,cam1-3_02,12,82,1,5.213081082850452,0.584318307747553,27,90.18524285919521,1.8276198127537886,
horaud,train,cam1-3_02:13,cam1-3_02,13,83,1,5.092719341592584,0.30003594574540915,36,18.316083476490583,0.7132882282564201,
horaud,train,cam1-3_02:15,cam1-3_02,15,85,1,2.2731387375446577,0.26020398196865707,31,6.968763791271783,0.4741295518911568,
horaud,train,cam1-3_02:16,cam1-3_02,16,86,1,1.4245266703450667,0.8439444695868883,32,19.96459006793493,0.7898692547649684,
horaud,train,cam1-3_02:17,cam1-3_02,17,87,1,4.219653179144527,0.2628574895036397,23,12.302324905015636,0.7313574307562746,
horaud,train,cam1-3_02:19,cam1-3_02,19,89,1,4.393117118509941,0.5275910093058432,30,31.94585950216419,1.0319215006023825,
horaud,train,cam1-3_02:20,cam1-3_02,20,90,1,3.9605142231535364,0.5877535181479263,34,22.124844399388316,0.8066788193755109,
horaud,train,cam1-3_02:21,cam1-3_02,21,91,1,4.924511301878189,0.7593261858531491,38,87.69967968940605,1.5191729024755374,
horaud,train,cam1-3_02:23,cam1-3_02,23,93,1,4.105934700044746,0.5284827830726523,38,37.831284672769755,0.9977775919350089,
horaud,train,cam1-3_02:24,cam1-3_02,24,94,1,3.3099729842125707,0.19691322557653684,33,20.40681268235912,0.7863766674449284,
horaud,train,cam1-3_02:25,cam1-3_02,25,95,1,4.363359315200323,0.364891963633363,40,30.899509123054674,0.8789128102811831,
horaud,train,cam1-3_02:27,cam1-3_02,27,97,1,5.104208222813864,0.5074017797258064,32,39.35052870064039,1.1089202053777414,
horaud,train,cam1-3_02:28,cam1-3_02,28,98,1,6.269313336994341,0.26940469927880384,30,52.247138354410545,1.319686052999103,
horaud,train,cam1-3_02:29,cam1-3_02,29,99,1,5.748458092317748,0.3480451777661955,36,88.2348421287213,1.5655567178831065,
horaud,train,cam1-3_02:32,cam1-3_02,32,102,1,3.9544908505066534,0.2284814549884201,14,11.746031913730086,0.9159706761420635,
horaud,train,cam1-3_02:33,cam1-3_02,33,103,1,2.3788099092487442,0.292738453231585,26,13.599769852979339,0.7232344511072714,
horaud,train,cam1-3_02:36,cam1-3_02,36,106,1,2.7400529606594985,0.16416844903457462,18,21.28388726545663,1.0873997339590704,
horaud,train,cam1-3_02:37,cam1-3_02,37,107,1,5.1297645666453935,0.3573780008860095,13,32.79138236159282,1.5882109519251,
horaud,train,cam1-3_02:39,cam1-3_02,39,109,1,1.6714015123846735,0.509216823983123,20,33.315350395375006,1.290646163659409,
horaud,train,cam1-3_02:40,cam1-3_02,40,110,1,2.251213142795532,0.3468144562119886,18,27.85624324990306,1.244013291504178,
horaud,train,cam1-3_02:41,cam1-3_02,41,111,1,7.245291096538863,0.6489255571235991,11,19.244491975018803,1.3226863840140848,
horaud,train,cam1-3_02:43,cam1-3_02,43,113,1,4.947342499739295,0.5064029705466138,14,24.317402555320346,1.3179367683542427,
horaud,train,cam1-3_02:44,cam1-3_02,44,114,1,1.929514594843552,0.45563138777124723,36,5.404916197798588,0.387474594070322,
horaud,train,cam1-3_02:45,cam1-3_02,45,115,1,1.836747917558651,0.4114744633348366,26,13.794925178492786,0.7284051381797396,
horaud,train,cam1-3_02:46,cam1-3_02,46,116,1,1.5153318902261927,0.3358994795857859,28,15.445948478456316,0.7427253981706332,
horaud,train,cam0-3_01:0,cam0-3_01,0,30,3,36.45471794946326,4.84655438452444,40,59454.4138591861,38.55334416726586,
horaud,train,cam0-3_01:1,cam0-3_01,1,31,3,34.88292911200864,4.5704877224213645,22,40607.95622755436,42.962963028189314,
horaud,train,cam0-3_01:3,cam0-3_01,3,33,3,26.397148159816176,3.6422326663556643,25,33029.17024768494,36.347858395060875,
horaud,train,cam0-3_01:4,cam0-3_01,4,34,3,22.688528004229212,2.0399905320054157,18,20157.19423600763,33.46407214047098,
horaud,train,cam0-3_01:5,cam0-3_01,5,35,3,23.370139996269483,2.154368213598489,34,42395.07912949631,35.311670762568134,
horaud,train,cam0-3_01:7,cam0-3_01,7,37,3,27.091766938500314,3.252098727077478,18,26996.339788435136,38.72720819931464,
horaud,train,cam0-3_01:8,cam0-3_01,8,38,3,24.54768635366932,2.1374046319331956,22,17093.990295936568,27.874711817455758,
horaud,train,cam0-3_01:9,cam0-3_01,9,39,3,22.12369909809079,1.6380072819013975,24,26677.315662766665,33.339988291568794,
horaud,train,cam0-3_01:11,cam0-3_01,11,41,3,24.94020429212399,2.7132458485978663,18,27377.62018339098,38.999729474411446,
horaud,train,cam0-3_01:12,cam0-3_01,12,42,3,35.61011152377769,3.835019306684852,11,9753.33752519028,29.776954977710044,
horaud,train,cam0-3_01:13,cam0-3_01,13,43,3,32.54358592355298,4.5438421784466065,18,17092.44462639005,30.815260132305706,
horaud,train,cam0-3_01:15,cam0-3_01,15,45,3,20.78865512971616,1.3966812586496942,30,31036.810606697807,32.16458228481436,
horaud,train,cam0-3_01:16,cam0-3_01,16,46,3,19.208929426956715,1.5262140499603734,34,28657.90489115459,29.032388045460433,
horaud,train,cam0-3_01:17,cam0-3_01,17,47,3,17.46144548731674,1.07062040611678,28,17278.35030930425,24.841174280174616,
horaud,train,cam0-3_01:20,cam0-3_01,20,50,3,12.923018910447391,2.9100888814973933,29,15041.436631148219,22.774332672117605,
horaud,train,cam0-3_01:21,cam0-3_01,21,51,3,21.542003222221123,4.518583836388303,20,3495.5274562769623,13.220301540201271,
horaud,train,cam0-3_01:23,cam0-3_01,23,53,3,33.90153659571488,4.109409060801192,21,23611.640777039407,33.53153510541511,
horaud,train,cam0-3_01:24,cam0-3_01,24,54,3,43.91795746631527,3.801578179726844,30,66079.96298655208,46.93256260726735,
horaud,train,cam0-3_01:25,cam0-3_01,25,55,3,30.46287010786441,2.303106213442669,30,45442.37052216601,38.91973386435473,
horaud,train,cam0-3_01:27,cam0-3_01,27,57,3,27.76107746784817,2.387397942948369,14,17361.155116459755,35.21480524322907,
horaud,train,cam0-3_01:28,cam0-3_01,28,58,3,25.75013071632657,1.574429552805191,23,26753.70713775307,34.105786285660926,
horaud,train,cam0-3_01:29,cam0-3_01,29,59,3,27.30310624126636,2.226021688939821,27,32394.529168984427,34.63809141146569,
horaud,train,cam0-3_01:31,cam0-3_01,31,61,3,34.70884390112201,8.908147435729994,22,29310.514086146883,36.50063143049526,
horaud,train,cam0-3_01:32,cam0-3_01,32,62,3,71.878918777726,22.59870995925105,20,20019.486186148537,31.638178033942264,
horaud,train,cam0-3_01:33,cam0-3_01,33,63,3,20.00363579739668,2.667114250761922,28,22096.520593660996,28.09201754544531,
horaud,train,cam0-3_01:35,cam0-3_01,35,65,3,19.845355100211737,10.147336762289859,13,5748.214607827895,21.027847118720917,
horaud,train,cam0-3_01:37,cam0-3_01,37,67,3,9.573443726073178,3.3197818862874047,20,5290.971914186981,16.26494991413589,
horaud,train,cam0-3_01:39,cam0-3_01,39,69,3,41.8522159726114,12.026692142886585,15,11708.779894722813,27.938957144368402,
horaud,train,cam1-3_02:0,cam1-3_02,0,70,3,14.04811580706485,1.352455842460261,33,11303.353879889455,18.507454583171757,
horaud,train,cam1-3_02:1,cam1-3_02,1,71,3,15.500111741417307,1.4575112092060027,25,6910.494693301858,16.625877051514436,
horaud,train,cam1-3_02:3,cam1-3_02,3,73,3,20.690864065168306,1.1664115176934022,36,26385.293253075633,27.072584150491327,
