method,split,event_id,pair,translation_mm,rotation_deg,directed_corner_count,cross_view_pixel_sse,cross_view_reprojection_rmse_px,pixel_failure
park,heldout,5,0-2,7.5845668433377496,1.1299463236211469,103,4389.198545018175,6.527907636216414,
park,heldout,5,0-3,0.9329116356717728,0.06901367971396101,82,27.589784904448337,0.5800524041133375,
park,heldout,5,1-2,5.570738983492918,1.2004674340670844,70,3206.1415000827546,6.767719071426771,
park,heldout,5,1-3,1.3460398845747537,0.1451542261102613,49,193.45412375325557,1.9869683796938427,
park,heldout,5,2-3,8.940919895295231,1.0668190706269685,95,3008.9903141741142,5.627928771267842,
park,heldout,9,0-1,1.3914150749204401,0.12639333946682255,60,52.68583164027631,0.9370684041224553,
park,heldout,9,0-2,3.137998671538486,0.33061582189486155,106,117.61471408272146,1.053362603458703,
park,heldout,9,0-3,0.2375844375477623,0.10716368624945888,85,24.01376044520319,0.5315212401843377,
park,heldout,9,1-2,4.07005486839613,0.4372832901473201,74,166.64200306215605,1.5006395171057592,
park,heldout,9,1-3,2.565450236884795,0.22218777646858923,53,46.92373072194216,0.9409322025778293,
park,heldout,9,2-3,2.5358347918260207,0.27610918213981167,99,156.6329736130184,1.2578359386725868,
park,heldout,12,0-1,1.634266859087295,0.1937257876846383,66,29.439218678243577,0.6678688253333699,
park,heldout,12,0-2,0.6410287252554195,0.25620780238621177,106,160.99995549723627,1.2324234275162527,
park,heldout,12,0-3,0.5275253398778367,0.05394176310578409,82,19.418990456236614,0.4866384250995531,
park,heldout,12,1-2,1.3083742229019117,0.25874192525808937,80,64.43224029298469,0.8974424793056703,
park,heldout,12,1-3,1.6693846813086566,0.16034979066171923,56,35.98297738956892,0.801594141489865,
park,heldout,12,2-3,2.1970958521980912,0.2822404399734747,96,87.32744404426396,0.953761435297676,
horaud,train,0,0-1,2.3548783003476546,0.20912912327134903,60,108.04274007259674,1.3419062316508106,
horaud,train,0,0-2,10.650040433575485,0.9350064978980932,54,1369.3940069040095,5.035786758392394,
horaud,train,0,0-3,0.542353703655771,0.07221030151014847,77,21.69282561475485,0.530777738779453,
horaud,train,0,1-2,5.643617566822002,0.901383380656176,26,529.0731720561769,4.510983058714231,
horaud,train,0,1-3,1.5878770086286753,0.1848947718590578,49,80.29870347967314,1.280136340631565,
horaud,train,0,2-3,8.081491497887315,0.9176664658168744,43,2024.3991625667695,6.8614175133313715,
horaud,train,1,0-1,1.8696647328765645,0.08161338818650014,63,344.42774429264557,2.3381845633448646,
horaud,train,1,0-2,2.2581045188717326,0.21217626828050115,107,457.60576142875016,2.0680158024413635,
horaud,train,1,0-3,0.48793041982988217,0.08134781618972585,82,70.39894725860077,0.9265655654383596,
horaud,train,1,1-2,3.7315550857623423,0.1959140593236146,76,1166.4779946168774,3.917702728131825,
horaud,train,1,1-3,1.9523963213096023,0.09947539398074526,51,361.03219589464726,2.66065079719247,
horaud,train,1,2-3,2.646353695867614,0.21009230112366434,95,735.4104663364247,2.7822945213512735,
horaud,train,3,0-1,1.4241894896101146,0.1524975455379137,63,35.54672120329865,0.7511548907473274,
