method,split,event_id,camera,chain_translation_mm,chain_rotation_deg,camera_pose_translation_mm,camera_pose_rotation_deg,corner_count,pixel_sse,reprojection_rmse_px,pixel_failure
horaud,heldout,12,1,0.7649135682903965,0.17920754554437793,1.7937157735007159,0.17920754554437873,20,11.243899336023023,0.7497966169576595,
horaud,heldout,12,2,1.4456126498085802,0.2646554626022335,1.9405300125255773,0.2646554626022334,60,66.92566018809723,1.056138092202729,
horaud,heldout,12,3,0.10157993169590655,0.04044076734440619,0.11361661227405669,0.04044076734440712,36,8.752005646431623,0.4930631480413376,
andreff,train,0,0,0.09563991749926068,0.030398499243924754,0.24172102510950882,0.030398499243923457,44,9.620793759080286,0.46760496534517365,
andreff,train,0,1,0.4775915287838183,0.18137634195172211,1.968867763684822,0.18137634195172447,16,8.846628435453825,0.7435820581589258,
andreff,train,0,2,5.592392264927584,0.9313673960636675,9.458379972305151,0.9313673960636657,10,167.64662172654886,4.094467263595459,
andreff,train,0,3,0.23082525171177387,0.07266528092333861,0.6891509498112107,0.07266528092333667,33,6.703046255312915,0.4506912621710799,
andreff,train,1,0,0.1593612977301749,0.046637609026147345,0.43811729875846167,0.04663760902614644,47,9.982736694644805,0.4608672835834076,
andreff,train,1,1,1.9087136576128505,0.06585949029241746,1.8829643803249398,0.06585949029241853,16,4.036430917967706,0.5022717714275625,
andreff,train,1,2,1.5822615946715217,0.16553506642430563,2.5152689934642183,0.16553506642430596,60,413.090072837172,2.623896824817279,
andreff,train,1,3,0.694812230043591,0.07235577458487255,0.9356400222602247,0.07235577458487219,35,9.428104255098647,0.5190129163022177,
andreff,train,3,0,0.07570053829185078,0.027582911393582946,0.28246192544498344,0.027582911393586255,50,8.66784082374726,0.41636140127891924,
andreff,train,3,1,0.30190260182039486,0.13575910299010982,1.3686209238447216,0.1357591029901105,13,3.713297346206448,0.534451361117638,
andreff,train,3,2,1.2645594995452047,0.4492861403929821,3.719596740210638,0.4492861403929823,60,40.836931822263765,0.8249942608109845,
andreff,train,3,3,0.11895603135328638,0.020602558347356133,0.21185077694123283,0.020602558347357754,40,10.054209456435407,0.5013534047065854,
andreff,train,4,0,0.03607400620273554,0.011824013561069031,0.05269057327541284,0.01182401356106883,53,10.469167909415935,0.4444451259593021,
andreff,train,4,1,1.10725063307788,0.16252211134971173,2.2918891342095873,0.16252211134971317,14,3.44645730499239,0.4961607821917918,
andreff,train,4,2,2.2492315646636305,0.3580309908872014,1.6217177629441546,0.35803099088720186,60,707.6827000454814,3.434342974634987,
andreff,train,4,3,0.215265413957763,0.017573568985072945,0.2233602984289942,0.017573568985072077,37,9.885479281948626,0.5168898487379504,
andreff,train,6,0,0.0954175669087091,0.007778116379190436,0.11082405446596369,0.007778116379189416,54,10.409639231696666,0.43905705424611,
andreff,train,6,1,1.1338388160732653,0.11914256753518693,1.4691141531807024,0.11914256753518589,17,3.443732914815695,0.4500805754539105,
andreff,train,6,2,1.7039616004969582,0.4607308895221377,4.404254111582704,0.4607308895221382,60,111.76124335649013,1.3648030587871773,
andreff,train,6,3,0.2978406142692217,0.013396022337051961,0.30969627972102576,0.013396022337050296,36,8.323000570618287,0.4808268506385146,
andreff,train,7,0,0.13345847909104488,0.017926300071884387,0.18313121050002681,0.0179263000718834,49,9.53298504624395,0.44107903512802366,
andreff,train,7,2,1.4604026202059457,0.12900730113009282,1.7671361756415946,0.12900730113009223,60,517.7247261315783,2.937472627196091,
andreff,train,7,3,0.644123268293095,0.022437532034062575,0.654028843604465,0.022437532034063276,39,9.14564245874275,0.4842557720753317,
andreff,train,8,0,0.11405122068609255,0.024016002374040217,0.21973916982305366,0.02401600237404058,47,9.513292416720168,0.44990051895001515,
andreff,train,8,2,1.1843925451526445,0.24103263914865838,2.223534350413355,0.24103263914865525,60,310.4889872789579,2.274822290784337,
andreff,train,8,3,0.4395534442718506,0.0581316741971913,0.6854279118932909,0.0581316741971903,43,12.333769901686653,0.5355668568710721,
andreff,train,10,0,0.1321074325571162,0.024056705569976144,0.22804826814279414,0.024056705569977518,46,9.210018965136394,0.44745704105525214,
andreff,train,10,1,0.69093863429821,0.1111164772147565,1.50319663076892,0.11111647721475694,17,7.674298743335459,0.6718849141357933,
andreff,train,10,2,2.217631616315407,0.5481855112805852,5.767301809335882,0.5481855112805861,60,309.6963686962694,2.2719168437550312,
andreff,train,10,3,0.25440176952291854,0.050095561346363456,0.4972339869945418,0.050095561346365024,40,8.17688368077287,0.45213061389306713,
andreff,train,11,0,0.04802018832399864,0.01624461478031147,0.15791832916924256,0.016244614780310793,54,10.316316779066643,0.4370845493906745,
andreff,train,11,1,0.8144281392380488,0.059323695538830656,0.8931264759262494,0.059323695538828915,14,5.930812306879865,0.6508682282086128,
andreff,train,11,2,1.191435188473015,0.793562160967511,6.504819162521156,0.7935621609675122,60,117.46990258394622,1.3992253963291394,
andreff,train,11,3,0.42847602013248537,0.029185210243320457,0.49148011693877613,0.02918521024332261,43,12.555077026779415,0.540350382165589,
andreff,train,13,0,0.0764483708707075,0.029987590757651034,0.2686242282034519,0.029987590757652623,46,9.704897352882647,0.4593212703658435,
andreff,train,13,1,1.338654399303877,0.0722358838036119,1.397624226318667,0.07223588380361155,15,6.612677356180282,0.6639617135638812,
andreff,train,13,2,0.7287800122454385,0.2587155056866918,1.8337282768823129,0.25871550568669194,60,113.97583105816832,1.3782587508529758,
andreff,train,13,3,0.30087605847489357,0.01801352152636568,0.34303349874311323,0.018013521526368086,39,10.264635448637115,0.5130261014161804,
andreff,train,14,0,0.06657322491771625,0.022090606145663803,0.18172373851025111,0.022090606145661988,47,9.372201518721463,0.44655183680231403,
andreff,train,14,1,0.8652284409390073,0.10041673543050948,1.056676700138789,0.10041673543050789,14,5.711296731001255,0.6387094538991024,
andreff,train,14,2,0.506089836877057,0.4679380489398606,4.468674531390544,0.4679380489398606,60,74.48023793164292,1.1141531756723198,
andreff,train,14,3,0.5677915917620803,0.055724592022146364,0.7609533201464938,0.055724592022147024,43,14.050727525294922,0.5716302172203782,
andreff,heldout,2,0,0.08525219184110933,0.012815930192087084,0.14184960281004014,0.012815930192087526,54,10.457931372699475,0.44007430712407086,
andreff,heldout,2,1,1.379449580228432,0.07462995403919978,1.588346345954849,0.074629954039199,14,6.452916437450888,0.6789128093319962,
andreff,heldout,2,2,0.5223520246237465,0.1013584555549699,0.8296823712479449,0.1013584555549713,60,13.561861365639643,0.4754272002743014,
